building_id,xml_filename,should_run_simulation,OccupancyClassification,Address,BuildingName,ParcelNumber,FloorArea(ft2),YearBuilt,template,SiteEUI(kBtu/ft2),SourceEUI(kBtu/ft2),ElectricityEUI(kBtu/ft2),GasEUI(kBtu/ft2),YearEUI
48970,48970.xml,1,Retail,520 - 522 CLEMENT ST,Building [520 - 522 CLEMENT ST],SF1427016,4534,2014,CBES T24 2008,,,,,
49857,49857.xml,1,Office,2209 - 2211 CLEMENT ST,Building [2209 - 2211 CLEMENT ST],SF1455040,1600,1921,CBES Pre-1978,,,,,
49858,49858.xml,1,Office,2600 - 2600 JUDAH ST,Building [2600 - 2600 JUDAH ST],SF1786012C,2550,1948,CBES Pre-1978,,,,,
50771,50771.xml,1,Retail,354 - 354 DIVISADERO ST,Building [354 - 354 DIVISADERO ST],SF1217028,1450,1916,CBES Pre-1978,,,,,
50798,50798.xml,1,Retail,2237 - 2241 TARAVAL ST,Building [2237 - 2241 TARAVAL ST],SF2393042,5646,2015,CBES T24 2008,,,,,
50885,50885.xml,1,Office,240 - 244 KEARNY ST,240 KEARNY ST [240 - 244 KEARNY ST],SF0288014,16630,1906,CBES Pre-1978,,,,,
50933,50933.xml,1,Retail,165 - 165 TEXAS ST,Building [165 - 165 TEXAS ST],SF3986016,1387,1997,CBES T24 1992,,,,,
51142,51142.xml,1,Retail,3237 - 3237 PIERCE ST,Building [3237 - 3237 PIERCE ST],SF0489005,1632,2007,CBES T24 2005,,,,,
51293,51293.xml,1,Office,393 - 395 07TH AVE,Building [393 - 395 07TH AVE],SF1439055,5307,2007,CBES T24 2005,,,,,
51496,51496.xml,1,Office,326 - 326 01ST ST,Building [326 - 326 01ST ST],SF3749002,2822,1967,CBES Pre-1978,,,,,
51774,51774.xml,1,Office,3653 - 3653 BUCHANAN ST,Building [3653 - 3653 BUCHANAN ST],SF0460A047,417,2010,CBES T24 2008,,,,,
51803,51803.xml,1,Retail,2765 - 2765 LOMBARD ST,Building [2765 - 2765 LOMBARD ST],SF0940020,2992,1912,CBES Pre-1978,,,,,
52352,52352.xml,1,Retail,587 - 589 CASTRO ST,Building [587 - 589 CASTRO ST],SF3583058,2855,1998,CBES T24 1992,,,,,
52449,52449.xml,1,Retail,2499 - 2499 LOMBARD ST,Building [2499 - 2499 LOMBARD ST],SF0937020,825,1995,CBES T24 1992,,,,,
52602,52602.xml,1,Retail,118 - 120 MAIDEN LN,Building [118 - 120 MAIDEN LN],SF0309016,4737,2008,CBES T24 2008,,,,,
52749,52749.xml,1,Retail,3190 - 3192 16TH ST,Building [3190 - 3192 16TH ST],SF3555026,4176,2003,CBES T24 2001,,,,,
52782,52782.xml,1,Office,675 - 675 CALIFORNIA ST,Building [675 - 675 CALIFORNIA ST],SF0258022,4302,1958,CBES Pre-1978,,,,,
52914,52914.xml,1,Retail,2138 - 2140 MISSION ST,Building [2138 - 2140 MISSION ST],SF3576006,2100,2003,CBES T24 2001,,,,,
53033,53033.xml,1,Office,219 - 225 KEARNY ST,Building [219 - 225 KEARNY ST],SF0287005,7533,2010,CBES T24 2008,,,,,
53204,53204.xml,1,Retail,2132 - 2134 TARAVAL ST,Building [2132 - 2134 TARAVAL ST],SF2360018,2305,1999,CBES T24 1992,,,,,
53206,53206.xml,1,Retail,1732 - 1734 TARAVAL ST,Building [1732 - 1734 TARAVAL ST],SF2356012,2037,2001,CBES T24 2001,,,,,
53348,53348.xml,1,Office,117 - 123 WAVERLY PL,Building [117 - 123 WAVERLY PL],SF0210035,5124,1907,CBES Pre-1978,,,,,
53852,53852.xml,1,Retail,671 - 671 BROADWAY ,Building [671 - 671 BROADWAY ],SF0161032,5085,1998,CBES T24 1992,,,,,
54045,54045.xml,1,Retail,3123 - 3123 CLEMENT ST,Building [3123 - 3123 CLEMENT ST],SF1464025,1652,2002,CBES T24 2001,,,,,
54066,54066.xml,1,Retail,525 - 527 COMMERCIAL ST,Building [525 - 527 COMMERCIAL ST],SF0228019,5055,2014,CBES T24 2008,,,,,
54399,54399.xml,1,Office,345 - 345 GROVE ST,Building [345 - 345 GROVE ST],SF0809018,3150,2006,CBES T24 2005,,,,,
54473,54473.xml,1,Retail,1553 - 1553 FOLSOM ST,Building [1553 - 1553 FOLSOM ST],SF3521031,3700,1927,CBES Pre-1978,,,,,
55064,55064.xml,1,Retail,730 - 730 LARKIN ST,Building [730 - 730 LARKIN ST],SF0321024,1535,1913,CBES Pre-1978,,,,,
55072,55072.xml,1,Retail,3277 - 3279 22ND ST,Building [3277 - 3279 22ND ST],SF3636035,4480,1995,CBES T24 1992,,,,,
55386,55386.xml,1,Retail,1101 - 1103 NAPLES ST,Building [1101 - 1103 NAPLES ST],SF6446033A,2825,2012,CBES T24 2008,,,,,
55525,55525.xml,1,Retail,3776 - 3776 MISSION ST,Building [3776 - 3776 MISSION ST],SF6691003,2200,2010,CBES T24 2008,,,,,
56110,56110.xml,1,Retail,247 - 247 GOLDEN GATE AVE,Building [247 - 247 GOLDEN GATE AVE],SF0348022A,1620,2000,CBES T24 1992,,,,,
56199,56199.xml,1,Retail,1334 - 1338 OCEAN AVE,Building [1334 - 1338 OCEAN AVE],SF3198015,1320,2002,CBES T24 2001,,,,,
57351,57351.xml,1,Retail,134 - 134 MAIDEN LN,Building [134 - 134 MAIDEN LN],SF0309018,3985,2006,CBES T24 2005,,,,,
57362,57362.xml,1,Retail,5163 - 5163 MISSION ST,Building [5163 - 5163 MISSION ST],SF6411021,1333,2001,CBES T24 2001,,,,,
57375,57375.xml,1,Retail,894 - 894 FOLSOM ST,Building [894 - 894 FOLSOM ST],SF3733028,2500,1996,CBES T24 1992,,,,,
57433,57433.xml,1,Retail,3368 - 3368 19TH ST,Building [3368 - 3368 19TH ST],SF3590020,1500,1999,CBES T24 1992,,,,,
57851,57851.xml,1,Office,48 - 48 LELAND AVE,Building [48 - 48 LELAND AVE],SF6248014,3000,2001,CBES T24 2001,,,,,
57916,57916.xml,1,Retail,475 - 479 BROADWAY ,Building [475 - 479 BROADWAY ],SF0163023,4641,1907,CBES Pre-1978,,,,,
58170,58170.xml,1,Office,2604 - 2608 03RD ST,Building [2604 - 2608 03RD ST],SF4172015,2840,1998,CBES T24 1992,,,,,
58796,58796.xml,1,Retail,2227 - 2229 CLEMENT ST,Building [2227 - 2229 CLEMENT ST],SF1455037,3913,1906,CBES Pre-1978,,,,,
58948,58948.xml,1,Retail,1779 - 1779 LOMBARD ST,Building [1779 - 1779 LOMBARD ST],SF0506026,1712,1900,CBES Pre-1978,,,,,
59356,59356.xml,1,Retail,4825 - 4825 MISSION ST,Building [4825 - 4825 MISSION ST],SF6272033,1600,2003,CBES T24 2001,,,,,
59412,59412.xml,1,Retail,890 - 890 GENEVA AVE,Building [890 - 890 GENEVA AVE],SF7030004,1675,2000,CBES T24 1992,,,,,
60048,60048.xml,1,Retail,1541 - 1541 CLEMENT ST,Building [1541 - 1541 CLEMENT ST],SF1448039,1595,2011,CBES T24 2008,,,,,
60332,60332.xml,1,Retail,5809 - 5817 GEARY BLVD,Building [5809 - 5817 GEARY BLVD],SF1522038,1467,1921,CBES Pre-1978,,,,,
60720,60720.xml,1,Retail,1020 - 1022 CLEMENT ST,Building [1020 - 1022 CLEMENT ST],SF1422020,4012,2007,CBES T24 2005,,,,,
60887,60887.xml,1,Retail,2366 - 2366 19TH AVE,Building [2366 - 2366 19TH AVE],SF2347020,1359,2014,CBES T24 2008,,,,,
60940,60940.xml,1,Retail,5272 - 5272 03RD ST,Building [5272 - 5272 03RD ST],SF5411014,1600,1999,CBES T24 1992,,,,,
61034,61034.xml,1,Retail,2530 - 2530 03RD ST,Building [2530 - 2530 03RD ST],SF4172005,1590,2008,CBES T24 2008,,,,,
62081,62081.xml,1,Retail,266 - 266 BAY SHORE BLVD,Building [266 - 266 BAY SHORE BLVD],SF5573005,1262,1932,CBES Pre-1978,,,,,
62097,62097.xml,1,Office,163 - 165 JESSIE ST,Building [163 - 165 JESSIE ST],SF3707032,6500,2008,CBES T24 2008,,,,,
62115,62115.xml,1,Retail,6126 - 6126 GEARY BLVD,Building [6126 - 6126 GEARY BLVD],SF1457021,1800,1996,CBES T24 1992,,,,,
62377,62377.xml,1,Retail,925 - 925 BUSH ST,Building [925 - 925 BUSH ST],SF0282016,3220,2015,CBES T24 2008,,,,,
62561,62561.xml,1,Retail,217 - 217 HUGO ST,Building [217 - 217 HUGO ST],SF1752024,1550,1997,CBES T24 1992,,,,,
64234,64234.xml,1,Retail,745 - 745 COLUMBUS AVE,Building [745 - 745 COLUMBUS AVE],SF0090024,1396,1909,CBES Pre-1978,,,,,
64324,64324.xml,1,Retail,2322 - 2322 IRVING ST,Building [2322 - 2322 IRVING ST],SF1726020,1500,1946,CBES Pre-1978,,,,,
64424,64424.xml,1,Office,1283 - 1283 22ND AVE,Building [1283 - 1283 22ND AVE],SF1728018,2400,2014,CBES T24 2008,,,,,
64459,64459.xml,1,Retail,78 - 78 STRATFORD DR,Building [78 - 78 STRATFORD DR],SF7239011,1651,1941,CBES Pre-1978,,,,,
64861,64861.xml,1,Retail,4817 - 4817 MISSION ST,Building [4817 - 4817 MISSION ST],SF6272025,1425,1997,CBES T24 1992,,,,,
65701,65701.xml,1,Retail,4041 - 4041 JUDAH ST,Building [4041 - 4041 JUDAH ST],SF1808049,1500,2004,CBES T24 2001,,,,,
65841,65841.xml,1,Retail,1409 - 1409 TARAVAL ST,Building [1409 - 1409 TARAVAL ST],SF2401043,1400,1912,CBES Pre-1978,,,,,
66577,66577.xml,1,Retail,485 - 485 OFARRELL ST,Building [485 - 485 OFARRELL ST],SF0324015,3374,2012,CBES T24 2008,,,,,
67137,67137.xml,1,Office,2300 - 2300 MASON ST,Building [2300 - 2300 MASON ST],SF0041037,3300,2009,CBES T24 2008,,,,,
67236,67236.xml,1,Retail,2467 - 2469 MISSION ST,Building [2467 - 2469 MISSION ST],SF3610023,2725,2003,CBES T24 2001,,,,,
67314,67314.xml,1,Office,1111 - 1111 OAK ST,Building [1111 - 1111 OAK ST],SF1218050,3483,1997,CBES T24 1992,,,,,
70453,70453.xml,1,Retail,1270 - 1270 MISSION ST,Building [1270 - 1270 MISSION ST],SF3701021,1192,1975,CBES Pre-1978,,,,,
70678,70678.xml,1,Office,2352 - 2352 PINE ST,Building [2352 - 2352 PINE ST],SF0654010,2634,2007,CBES T24 2005,,,,,
71044,71044.xml,1,Retail,177 - 177 MAIDEN LN,Building [177 - 177 MAIDEN LN],SF0309012,4050,1907,CBES Pre-1978,,,,,
71251,71251.xml,1,Retail,5315 - 5315 MISSION ST,Building [5315 - 5315 MISSION ST],SF6461014,2970,2015,CBES T24 2008,,,,,
71394,71394.xml,1,Retail,3349 - 3349 MISSION ST,Building [3349 - 3349 MISSION ST],SF5615080,1368,1980,CBES T24 1978,,,,,
71538,71538.xml,1,Retail,1859 - 1859 MARKET ST,Building [1859 - 1859 MARKET ST],SF3502041,1644,1906,CBES Pre-1978,,,,,
72065,72065.xml,1,Retail,1947 - 1949 OCEAN AVE,Building [1947 - 1949 OCEAN AVE],SF6915024,1640,2004,CBES T24 2001,,,,,
72241,72241.xml,1,Office,708 - 710 MONTGOMERY ST,Building [708 - 710 MONTGOMERY ST],SF0196010,5752,1999,CBES T24 1992,,,,,
72252,72252.xml,1,Retail,1363 - 1365 COLUMBUS AVE,Building [1363 - 1365 COLUMBUS AVE],SF0024015,4005,2000,CBES T24 1992,,,,,
72431,72431.xml,1,Office,576 - 576 SACRAMENTO ST,Building [576 - 576 SACRAMENTO ST],SF0228012,10605,2008,CBES T24 2008,,,,,
72549,72549.xml,1,Retail,2298 - 2298 MARKET ST,Building [2298 - 2298 MARKET ST],SF3560015,954,2005,CBES T24 2005,,,,,
72794,72794.xml,1,Retail,2215 - 2219 CLEMENT ST,Building [2215 - 2219 CLEMENT ST],SF1455039,1850,1999,CBES T24 1992,,,,,
73172,73172.xml,1,Retail,3625 - 3625 BALBOA ST,Building [3625 - 3625 BALBOA ST],SF1607023,1500,2007,CBES T24 2005,,,,,
73860,73860.xml,1,Retail,562 - 574 GRANT AVE,Building [562 - 574 GRANT AVE],SF0258021,4386,1909,CBES Pre-1978,,,,,
74165,74165.xml,1,Retail,919 - 919 DIVISADERO ST,Building [919 - 919 DIVISADERO ST],SF1156005,2025,1926,CBES Pre-1978,,,,,
74335,74335.xml,1,Retail,4649 - 4649 GEARY BLVD,Building [4649 - 4649 GEARY BLVD],SF1534038,960,2006,CBES T24 2005,,,,,
74879,74879.xml,1,Office,4829 - 4829 GEARY BLVD,Building [4829 - 4829 GEARY BLVD],SF1532032E,4665,1996,CBES T24 1992,,,,,
75852,75852.xml,1,Office,679 - 681 BROADWAY ,Building [679 - 681 BROADWAY ],SF0161030,4050,2009,CBES T24 2008,,,,,
76458,76458.xml,1,Retail,301 - 305 GRANT AVE,Building [301 - 305 GRANT AVE],SF0286005,9350,2000,CBES T24 1992,,,,,
76634,76634.xml,1,Office,2398 - 2398 30TH AVE,Building [2398 - 2398 30TH AVE],SF2358019,2750,1995,CBES T24 1992,,,,,
77768,77768.xml,1,Retail,321 - 323 KEARNY ST,Building [321 - 323 KEARNY ST],SF0270004,5371,1912,CBES Pre-1978,,,,,
78615,78615.xml,1,Retail,200 - 200 DUBOCE AVE,Building [200 - 200 DUBOCE AVE],SF3501003,1200,1998,CBES T24 1992,,,,,
78745,78745.xml,1,Retail,140 - 140 GRANT AVE,Building [140 - 140 GRANT AVE],SF0310016,4275,1998,CBES T24 1992,,,,,
79952,79952.xml,1,Retail,3515 - 3515 MISSION ST,Building [3515 - 3515 MISSION ST],SF5674021,1175,1995,CBES T24 1992,,,,,
80129,80129.xml,1,Retail,719 - 719 14TH ST,Building [719 - 719 14TH ST],SF3542038A,1100,1995,CBES T24 1992,,,,,
80138,80138.xml,1,Retail,31 - 35 LELAND AVE,Building [31 - 35 LELAND AVE],SF6249015,1974,2001,CBES T24 2001,,,,,
81577,81577.xml,1,Retail,1500 - 1500 15TH ST,Building [1500 - 1500 15TH ST],SF3548018,1200,1933,CBES Pre-1978,,,,,
81750,81750.xml,1,Office,2431 - 2431 FILLMORE ST,Building [2431 - 2431 FILLMORE ST],SF0606004,2420,1999,CBES T24 1992,,,,,
82369,82369.xml,1,Retail,2070 - 2072 UNION ST,Building [2070 - 2072 UNION ST],SF0532014,4320,1996,CBES T24 1992,,,,,
82562,82562.xml,1,Office,200 - 200 BROAD ST,Building [200 - 200 BROAD ST],SF7106058,1250,2008,CBES T24 2008,,,,,
82863,82863.xml,1,Retail,705 - 705 DIVISADERO ST,Building [705 - 705 DIVISADERO ST],SF1182003,883,1930,CBES Pre-1978,,,,,
83397,83397.xml,1,Retail,44 - 44 CAMPTON PL,Building [44 - 44 CAMPTON PL],SF0294012,1550,1907,CBES Pre-1978,,,,,
84150,84150.xml,1,Retail,2181 - 2181 UNION ST,Building [2181 - 2181 UNION ST],SF0540019,1340,1995,CBES T24 1992,,,,,
84184,84184.xml,1,Retail,533 - 535 JACKSON ST,Building [533 - 535 JACKSON ST],SF0195014,4021,1910,CBES Pre-1978,,,,,
84196,84196.xml,1,Retail,3336 - 3338 24TH ST,Building [3336 - 3338 24TH ST],SF3643013,1232,2008,CBES T24 2008,,,,,
84219,84219.xml,1,Retail,4636 - 4636 03RD ST,Building [4636 - 4636 03RD ST],SF5306028,1375,1905,CBES Pre-1978,,,,,
84777,84777.xml,1,Office,1335 - 1335 COLUMBUS AVE,Building [1335 - 1335 COLUMBUS AVE],SF0024016,3955,2000,CBES T24 1992,,,,,
85660,85660.xml,1,Retail,4079 - 4079 19TH AVE,Building [4079 - 4079 19TH AVE],SF7081A003,1332,2010,CBES T24 2008,,,,,
85727,85727.xml,1,Retail,4994 - 4994 MISSION ST,Building [4994 - 4994 MISSION ST],SF6968006,1250,2000,CBES T24 1992,,,,,
85845,85845.xml,1,Retail,124 - 140 COLUMBUS AVE,Building [124 - 140 COLUMBUS AVE],SF0176015,5060,2014,CBES T24 2008,,,,,
85899,85899.xml,1,Retail,3636 - 3636 CESAR CHAVEZ ST,Building [3636 - 3636 CESAR CHAVEZ ST],SF6568011,1197,2015,CBES T24 2008,,,,,
86162,86162.xml,1,Office,2124 - 2126 TARAVAL ST,Building [2124 - 2126 TARAVAL ST],SF2360017,2900,1999,CBES T24 1992,,,,,
86575,86575.xml,1,Retail,4150 - 4150 GEARY BLVD,Building [4150 - 4150 GEARY BLVD],SF1437046,2824,2009,CBES T24 2008,,,,,
87536,87536.xml,1,Retail,2824 - 2826 23RD ST,Building [2824 - 2826 23RD ST],SF4151017,2366,1900,CBES Pre-1978,,,,,
87997,87997.xml,1,Office,1006 - 1006 KEARNY ST,Building [1006 - 1006 KEARNY ST],SF0163012,2822,2011,CBES T24 2008,,,,,
88801,88801.xml,1,Office,311 - 311 09TH AVE,Building [311 - 311 09TH AVE],SF1441039,1425,1922,CBES Pre-1978,,,,,
88892,88892.xml,1,Retail,824 - 824 HOLLOWAY AVE,Building [824 - 824 HOLLOWAY AVE],SF6940020,2700,1995,CBES T24 1992,,,,,
89000,89000.xml,1,Retail,546 - 548 JONES ST,Building [546 - 548 JONES ST],SF0317013,2958,1922,CBES Pre-1978,,,,,
89148,89148.xml,1,Office,341 - 341 BROADWAY ,Building [341 - 341 BROADWAY ],SF0164029,2200,1999,CBES T24 1992,,,,,
89471,89471.xml,1,Retail,4508 - 4508 03RD ST,Building [4508 - 4508 03RD ST],SF5296017,1175,2014,CBES T24 2008,,,,,
89659,89659.xml,1,Retail,900 - 910 COLUMBUS AVE,Building [900 - 910 COLUMBUS AVE],SF0065013,2500,1970,CBES Pre-1978,,,,,
91900,91900.xml,1,Office,434 - 436 OFARRELL ST,Building [434 - 436 OFARRELL ST],SF0317005,9709,1999,CBES T24 1992,,,,,
92077,92077.xml,1,Retail,3278 - 3280 24TH ST,Building [3278 - 3280 24TH ST],SF3642021,1200,1923,CBES Pre-1978,,,,,
92196,92196.xml,1,Retail,37 - 37 BELDEN ST,Building [37 - 37 BELDEN ST],SF0269008,3313,2011,CBES T24 2008,,,,,
93713,93713.xml,1,Retail,5537 - 5537 GEARY BLVD,Building [5537 - 5537 GEARY BLVD],SF1525040D,2000,1996,CBES T24 1992,,,,,
93818,93818.xml,1,Retail,625 - 629 GRANT AVE,Building [625 - 629 GRANT AVE],SF0242003,4719,2011,CBES T24 2008,,,,,
93948,93948.xml,1,Retail,1000 - 1000 COLUMBUS AVE,Building [1000 - 1000 COLUMBUS AVE],SF0050003,1333,2000,CBES T24 1992,,,,,
94625,94625.xml,1,Office,215 - 217 KEARNY ST,Building [215 - 217 KEARNY ST],SF0287006,4536,2013,CBES T24 2008,,,,,
95389,95389.xml,1,Office,52 - 52 BELDEN ST,Building [52 - 52 BELDEN ST],SF0269018,3400,1922,CBES Pre-1978,,,,,
95859,95859.xml,1,Retail,804 - 804 NORTH POINT ST,Building [804 - 804 NORTH POINT ST],SF0025004B,1500,1996,CBES T24 1992,,,,,
96282,96282.xml,1,Retail,1820 - 1820 CLEMENT ST,Building [1820 - 1820 CLEMENT ST],SF1414020,1088,2011,CBES T24 2008,,,,,
96450,96450.xml,1,Retail,3049 - 3049 CLEMENT ST,Building [3049 - 3049 CLEMENT ST],SF1463044,2630,1900,CBES Pre-1978,,,,,
98996,98996.xml,1,Retail,545 - 545 FRANCISCO ST,Building [545 - 545 FRANCISCO ST],SF0051022,1188,1994,CBES T24 1992,,,,,
99017,99017.xml,1,Retail,1400 - 1418 STOCKTON ST,Building [1400 - 1418 STOCKTON ST],SF0131012,1150,1920,CBES Pre-1978,,,,,
99814,99814.xml,1,Retail,272 - 272 OFARRELL ST,Building [272 - 272 OFARRELL ST],SF0315014,4800,2008,CBES T24 2008,,,,,
99913,99913.xml,1,Retail,1933 - 1933 POST ST,Building [1933 - 1933 POST ST],SF0702028B,2554,2005,CBES T24 2005,,,,,
100484,100484.xml,1,Retail,2601 - 2601 SUTTER ST,Building [2601 - 2601 SUTTER ST],SF1074001,1130,2007,CBES T24 2005,,,,,
100494,100494.xml,1,Retail,397 - 397 08TH ST,Building [397 - 397 08TH ST],SF3755137,2340,1920,CBES Pre-1978,,,,,
100722,100722.xml,1,Retail,216 - 216 STOCKTON ST,Building [216 - 216 STOCKTON ST],SF0309013,4232,1997,CBES T24 1992,,,,,
100979,100979.xml,1,Retail,3101 - 3101 SAN JOSE AVE,Building [3101 - 3101 SAN JOSE AVE],SF7161001,830,2015,CBES T24 2008,,,,,
102702,102702.xml,1,Retail,291 - 291 30TH ST,Building [291 - 291 30TH ST],SF6656049,1144,2003,CBES T24 2001,,,,,
102765,102765.xml,1,Retail,1884 - 1886 UNION ST,Building [1884 - 1886 UNION ST],SF0530017,2090,2011,CBES T24 2008,,,,,
102924,102924.xml,1,Office,32 - 32 HERON ST,Building [32 - 32 HERON ST],SF3755049,1920,2007,CBES T24 2005,,,,,
103651,103651.xml,1,Retail,88 - 88 BELDEN ST,Building [88 - 88 BELDEN ST],SF0269020,2226,2008,CBES T24 2008,,,,,
103776,103776.xml,1,Retail,2340 - 2340 POLK ST,Building [2340 - 2340 POLK ST],SF0548017,1956,2015,CBES T24 2008,,,,,
103904,103904.xml,1,Retail,28 - 28 BELDEN ST,Building [28 - 28 BELDEN ST],SF0269014,1150,2008,CBES T24 2008,,,,,
104027,104027.xml,1,Office,213 - 213 CONCORD ST,Building [213 - 213 CONCORD ST],SF6486033,2460,1979,CBES T24 1978,,,,,
104590,104590.xml,1,Office,1114 - 1114 PAGE ST,Building [1114 - 1114 PAGE ST],SF1219007,3125,1900,CBES Pre-1978,,,,,
104711,104711.xml,1,Retail,425 - 425 GRANT AVE,Building [425 - 425 GRANT AVE],SF0271003,3925,2003,CBES T24 2001,,,,,
104998,104998.xml,1,Retail,3639 - 3639 TARAVAL ST,Building [3639 - 3639 TARAVAL ST],SF2379039,1320,1995,CBES T24 1992,,,,,
108059,108059.xml,1,Retail,74 - 74 WILDER ST,Building [74 - 74 WILDER ST],SF6742040,500,2010,CBES T24 2008,,,,,
108089,108089.xml,1,Retail,278 - 280 11TH ST,Building [278 - 280 11TH ST],SF3516010,1248,2002,CBES T24 2001,,,,,
108492,108492.xml,1,Retail,125 - 125 VALLEJO ST,Building [125 - 125 VALLEJO ST],SF0141012,1172,1997,CBES T24 1992,,,,,
108885,108885.xml,1,Retail,434 - 436 CORTLAND AVE,Building [434 - 436 CORTLAND AVE],SF5678031,875,2003,CBES T24 2001,,,,,
109024,109024.xml,1,Retail,1262 - 1262 PACIFIC AVE,Building [1262 - 1262 PACIFIC AVE],SF0156072,2346,1975,CBES Pre-1978,,,,,
109587,109587.xml,1,Office,564 - 566 COMMERCIAL ST,Building [564 - 566 COMMERCIAL ST],SF0228023,3300,1998,CBES T24 1992,,,,,
109840,109840.xml,1,Office,970 - 970 HARRISON ST,Building [970 - 970 HARRISON ST],SF3753024,1282,1997,CBES T24 1992,,,,,
110180,110180.xml,1,Retail,290 - 290 PACIFIC AVE,Building [290 - 290 PACIFIC AVE],SF0166004,1293,1911,CBES Pre-1978,,,,,
110673,110673.xml,1,Retail,2215 - 2217 UNION ST,Building [2215 - 2217 UNION ST],SF0539001A,1125,2013,CBES T24 2008,,,,,
110773,110773.xml,1,Retail,107 - 107 LELAND AVE,Building [107 - 107 LELAND AVE],SF6250024,1125,2007,CBES T24 2005,,,,,
110803,110803.xml,1,Retail,1364 - 1364 PACIFIC AVE,Building [1364 - 1364 PACIFIC AVE],SF0155020,1200,2004,CBES T24 2001,,,,,
110923,110923.xml,1,Office,247 - 247 GOLDEN GATE AVE,Building [247 - 247 GOLDEN GATE AVE],SF0348023,1140,2000,CBES T24 1992,,,,,
111357,111357.xml,1,Office,3133 - 3135 GEARY BLVD,Building [3133 - 3135 GEARY BLVD],SF1088031,3025,1995,CBES T24 1992,,,,,
111399,111399.xml,1,Retail,930 - 930 COLUMBUS AVE,Building [930 - 930 COLUMBUS AVE],SF0065012,1510,1970,CBES Pre-1978,,,,,
112055,112055.xml,1,Retail,963 - 963 PACIFIC AVE,Building [963 - 963 PACIFIC AVE],SF0180047,2160,2003,CBES T24 2001,,,,,
112408,112408.xml,1,Office,73 - 79 WATER ST,Building [73 - 79 WATER ST],SF0051009,1840,1907,CBES Pre-1978,,,,,
112615,112615.xml,1,Retail,672 - 674 SACRAMENTO ST,Building [672 - 674 SACRAMENTO ST],SF0227016,6405,2000,CBES T24 1992,,,,,
112646,112646.xml,1,Retail,2245 - 2245 JUDAH ST,Building [2245 - 2245 JUDAH ST],SF1826037,1238,1997,CBES T24 1992,,,,,
112751,112751.xml,1,Office,408 - 408 JACKSON ST,Building [408 - 408 JACKSON ST],SF0175005,2378,2011,CBES T24 2008,,,,,
114780,114780.xml,1,Retail,1326 - 1330 OCEAN AVE,Building [1326 - 1330 OCEAN AVE],SF3198014,1320,2002,CBES T24 2001,,,,,
115017,115017.xml,1,Retail,450 - 452 BROADWAY ,Building [450 - 452 BROADWAY ],SF0144012,3415,2014,CBES T24 2008,,,,,
116171,116171.xml,1,Retail,2505 - 2505 24TH ST,Building [2505 - 2505 24TH ST],SF4263022,1125,2014,CBES T24 2008,,,,,
116685,116685.xml,1,Office,261 - 263 GOLDEN GATE AVE,Building [261 - 263 GOLDEN GATE AVE],SF0348016,3003,1997,CBES T24 1992,,,,,
116831,116831.xml,1,Retail,4922 - 4922 03RD ST,Building [4922 - 4922 03RD ST],SF5327005,1250,1915,CBES Pre-1978,,,,,
116924,116924.xml,1,Retail,3708 - 3710 JUDAH ST,Building [3708 - 3710 JUDAH ST],SF1797014,750,1948,CBES Pre-1978,,,,,
116944,116944.xml,1,Retail,1051 - 1051 OCEAN AVE,Building [1051 - 1051 OCEAN AVE],SF6945043,626,1997,CBES T24 1992,,,,,
116999,116999.xml,1,Retail,770 - 770 SACRAMENTO ST,Building [770 - 770 SACRAMENTO ST],SF0226017,2137,1923,CBES Pre-1978,,,,,
117254,117254.xml,1,Retail,1333 - 1333 COLUMBUS AVE,Building [1333 - 1333 COLUMBUS AVE],SF0024017,2800,2000,CBES T24 1992,,,,,
117739,117739.xml,1,Retail,522 - 522 GRANT AVE,Building [522 - 522 GRANT AVE],SF0258015,3160,2014,CBES T24 2008,,,,,
117767,117767.xml,1,Office,615 - 615 SANSOME ST,Building [615 - 615 SANSOME ST],SF0196003,5000,1997,CBES T24 1992,,,,,
118032,118032.xml,1,Retail,1319 - 1319 CALIFORNIA ST,Building [1319 - 1319 CALIFORNIA ST],SF0251033,1650,1994,CBES T24 1992,,,,,
120886,120886.xml,1,Retail,580 - 580 PACIFIC AVE,Building [580 - 580 PACIFIC AVE],SF0163010,1375,2013,CBES T24 2008,,,,,
122169,122169.xml,1,Office,270 - 270 COLUMBUS AVE,Building [270 - 270 COLUMBUS AVE],SF0162022,2094,1922,CBES Pre-1978,,,,,
122280,122280.xml,1,Office,311 - 315 GRANT AVE,Building [311 - 315 GRANT AVE],SF0286004,5040,2003,CBES T24 2001,,,,,
122760,122760.xml,1,Retail,22 - 22 BELDEN ST,Building [22 - 22 BELDEN ST],SF0269013,2304,2007,CBES T24 2005,,,,,
122919,122919.xml,1,Retail,1560 - 1560 POWELL ST,Building [1560 - 1560 POWELL ST],SF0130029,1140,1997,CBES T24 1992,,,,,
124536,124536.xml,1,Retail,4522 - 4522 03RD ST,Building [4522 - 4522 03RD ST],SF5296019,1125,1999,CBES T24 1992,,,,,
124839,124839.xml,1,Retail,5740 - 5740 GEARY BLVD,Building [5740 - 5740 GEARY BLVD],SF1453022,880,1997,CBES T24 1992,,,,,
125086,125086.xml,1,Retail,2858 - 2858 24TH ST,Building [2858 - 2858 24TH ST],SF4208018,1150,2014,CBES T24 2008,,,,,
